0,10001,0.0,8
1,20001,3.8498,8
2,30001,3.5093,8
3,40001,5.168,8
4,50001,4.6057,8
5,60001,3.6972,8
6,70001,3.4023,8
7,80001,4.7747,8
8,90001,4.5645,8
9,100001,5.1199,8
10,110001,3.1406,8
11,120001,5.3434,8
12,130001,2.5777,8
13,140001,2.9884,8
14,150001,2.489,8
15,160001,2.6168,8
16,170001,2.8077,8
17,180001,3.6508,8
18,190001,3.2501,8
19,200001,3.9496,8
20,210001,3.9995,8
21,220001,4.0183,8
22,230001,3.638,8
23,240001,1.6663,8
24,250001,5.716,8
25,260001,4.0748,8
26,270001,0.9484,8
27,280001,3.8879,8
28,290001,4.9732,8
29,300001,3.0558,8
30,310001,3.9053,8
31,320001,2.8591,8
32,330001,2.8786,8
33,340001,3.7129,8
34,350001,5.0153,8
35,360001,4.1937,8
36,370001,6.2791,8
37,380001,5.5738,8
38,390001,3.9531,8
39,400001,2.1455,8
40,410001,2.0513,8
41,420001,3.1959,8
42,430001,5.431,8
43,440001,5.4912,8
44,450001,4.4766,8
45,460001,3.5021,8
46,470001,3.4572,8
47,480001,4.5081,8
48,490001,1.8467,8
49,500001,1.9676,8
50,510001,1.9458,8
51,520001,1.0431,8
52,530001,3.3024,8
53,540001,3.0125,8
54,550001,4.3541,8
55,560001,4.1384,8
56,570001,4.2621,8
57,580001,1.7632,8
58,590001,1.8937,8
59,600001,2.0812,8
60,610001,1.4162,8
61,620001,0.9799,8
62,630001,2.3694,8
63,640001,3.1476,8
64,650001,3.4379,8
