0,10001,0.0,4
1,20001,2.3979,4
2,30001,2.6252,4
3,40001,1.6762,4
4,50001,6.2029,4
5,60001,5.4308,4
6,70001,5.1731,4
7,80001,3.6054,4
8,90001,2.673,4
9,100001,2.0302,4
10,110001,2.6657,4
11,120001,4.7886,4
12,130001,3.6847,4
13,140001,3.3437,4
14,150001,3.4135,4
15,160001,3.1802,4
16,170001,1.8294,4
17,180001,2.2508,4
18,190001,0.989,4
19,200001,3.1387,4
20,210001,2.3296,4
21,220001,3.305,4
22,230001,3.1526,4
23,240001,3.6451,4
24,250001,4.0305,4
25,260001,3.5991,4
26,270001,2.5653,4
27,280001,3.4518,4
28,290001,2.6483,4
29,300001,1.5646,4
30,310001,2.7275,4
31,320001,2.3771,4
32,330001,4.42,4
33,340001,2.5584,4
34,350001,3.8436,4
35,360001,4.9723,4
36,370001,5.2141,4
37,380001,3.7993,4
38,390001,4.9808,4
39,400001,3.6264,4
40,410001,1.7789,4
41,420001,3.014,4
42,430001,5.9944,4
43,440001,5.5477,4
44,450001,5.8661,4
45,460001,4.2765,4
46,470001,3.8277,4
47,480001,2.0527,4
48,490001,2.1464,4
49,500001,2.833,4
50,510001,1.9055,4
51,520001,2.9976,4
52,530001,4.4096,4
53,540001,6.0039,4
54,550001,3.6657,4
55,560001,2.1903,4
56,570001,4.0978,4
57,580001,1.9132,4
58,590001,4.3469,4
59,600001,4.1594,4
60,610001,2.9411,4
61,620001,3.799,4
62,630001,3.7237,4
63,640001,6.1397,4
64,650001,6.4552,4
65,660001,4.9131,4
66,670001,6.8425,4
