0,10001,0.0,22
1,20001,0.0,22
2,30001,0.0,22
3,40001,0.0,22
4,50001,0.0,22
5,60001,0.0,22
6,70001,0.0,22
7,80001,0.0,22
8,90001,0.0,22
9,100001,0.0,22
10,110001,0.0,22
11,120001,0.0,22
12,130001,0.0,22
13,140001,0.0,22
14,150001,0.0,22
15,160001,0.0,22
16,170001,0.0,22
17,180001,0.0,22
18,190001,0.0,22
19,200001,0.0,22
20,210001,0.0,22
21,220001,0.0,22
22,230001,0.0,22
23,240001,0.0,22
24,250001,0.0,22
25,260001,0.0,22
26,270001,0.0,22
27,280001,0.0,22
28,290001,0.0,22
29,300001,0.0,22
30,310001,0.0,22
31,320001,0.0,22
32,330001,0.0,22
33,340001,0.0,22
34,350001,0.0,22
35,360001,0.0,22
36,370001,0.0,22
37,380001,0.0,22
38,390001,0.0,22
39,400001,0.0,22
40,410001,0.0,22
41,420001,0.0,22
42,430001,0.0,22
43,440001,0.0,22
44,450001,0.0,22
45,460001,0.0,22
46,470001,0.0,22
47,480001,0.0,22
48,490001,0.0,22
49,500001,0.0,22
50,510001,0.0,22
51,520001,0.0,22
52,530001,0.0,22
53,540001,0.0,22
54,550001,0.0,22
55,560001,0.0,22
56,570001,0.0,22
