0,10001,0.0,20
1,20001,0.0,20
2,30001,0.0,20
3,40001,0.0,20
4,50001,0.0,20
5,60001,0.0,20
6,70001,1.8079,20
7,80001,1.381,20
8,90001,3.8083,20
9,100001,1.1298,20
10,110001,0.9522,20
11,120001,1.6126,20
12,130001,3.4203,20
13,140001,5.2189,20
14,150001,4.2953,20
15,160001,3.6181,20
16,170001,3.736,20
17,180001,3.4806,20
18,190001,3.4414,20
19,200001,7.319,20
20,210001,5.3385,20
21,220001,1.9851,20
22,230001,1.8566,20
23,240001,1.0018,20
24,250001,1.8618,20
25,260001,2.2678,20
26,270001,2.2972,20
27,280001,2.2572,20
28,290001,2.2202,20
29,300001,3.7017,20
30,310001,2.0645,20
31,320001,1.7398,20
32,330001,3.2434,20
33,340001,1.5909,20
34,350001,3.2095,20
35,360001,3.7505,20
36,370001,3.1926,20
37,380001,2.5907,20
38,390001,1.2802,20
39,400001,0.782,20
40,410001,1.6624,20
41,420001,0.7289,20
42,430001,3.6005,20
43,440001,0.7451,20
44,450001,3.2152,20
45,460001,4.4327,20
46,470001,3.1706,20
47,480001,2.8415,20
48,490001,5.4105,20
49,500001,4.7955,20
