0,10001,0.0,2
1,20001,3.8137,2
2,30001,3.3245,2
3,40001,3.5494,2
4,50001,3.5838,2
5,60001,5.5776,2
6,70001,4.6203,2
7,80001,3.9028,2
8,90001,2.0367,2
9,100001,4.1102,2
10,110001,4.6179,2
11,120001,5.1011,2
12,130001,2.0661,2
13,140001,3.0859,2
14,150001,4.3503,2
15,160001,2.7783,2
16,170001,1.3589,2
17,180001,3.0589,2
18,190001,6.6626,2
19,200001,3.2811,2
20,210001,2.2554,2
21,220001,3.4365,2
22,230001,4.2424,2
23,240001,1.1669,2
24,250001,3.0512,2
25,260001,1.7337,2
26,270001,2.497,2
27,280001,1.4485,2
28,290001,1.5368,2
29,300001,0.7445,2
30,310001,2.1685,2
31,320001,3.2007,2
32,330001,3.1766,2
33,340001,5.4367,2
34,350001,7.7205,2
35,360001,6.1005,2
36,370001,1.3341,2
37,380001,2.7836,2
38,390001,3.0203,2
39,400001,1.1071,2
40,410001,1.6505,2
41,420001,2.7644,2
42,430001,2.9562,2
43,440001,4.3266,2
44,450001,3.6524,2
45,460001,4.6641,2
46,470001,1.7531,2
47,480001,1.8819,2
48,490001,2.1943,2
49,500001,3.6231,2
50,510001,1.4437,2
51,520001,3.7149,2
52,530001,3.5039,2
53,540001,3.7771,2
54,550001,2.5979,2
55,560001,1.9678,2
56,570001,4.1324,2
57,580001,2.7556,2
58,590001,5.3113,2
59,600001,5.6069,2
60,610001,1.9926,2
61,620001,2.7979,2
62,630001,3.0795,2
63,640001,3.3339,2
64,650001,4.7905,2
65,660001,3.2977,2
66,670001,1.4622,2
67,680001,3.3752,2
