0,10001,0.0,13
1,20001,0.0,13
2,30001,0.0,13
3,40001,0.0,13
4,50001,0.0,13
5,60001,0.0,13
6,70001,0.0,13
7,80001,0.0,13
8,90001,0.0,13
9,100001,0.0,13
10,110001,0.0,13
11,120001,0.0,13
12,130001,0.0,13
13,140001,0.0,13
14,150001,0.0,13
15,160001,0.0,13
16,170001,0.0,13
17,180001,0.0,13
18,190001,0.0,13
19,200001,0.0,13
20,210001,0.0,13
21,220001,0.0,13
22,230001,0.0,13
23,240001,0.0,13
24,250001,0.0,13
25,260001,0.0,13
26,270001,0.0,13
27,280001,0.0,13
28,290001,0.0,13
29,300001,0.0,13
30,310001,0.0,13
31,320001,0.0,13
32,330001,0.0,13
33,340001,0.0,13
34,350001,0.0,13
35,360001,0.0,13
36,370001,0.0,13
37,380001,0.0,13
38,390001,0.0,13
39,400001,0.0,13
40,410001,0.0,13
41,420001,0.0,13
42,430001,0.0,13
43,440001,0.0,13
44,450001,0.0,13
45,460001,0.0,13
46,470001,0.0,13
47,480001,0.0,13
48,490001,0.0,13
49,500001,0.0,13
50,510001,0.0,13
