0,10001,0.0,7
1,20001,4.9404,7
2,30001,5.8475,7
3,40001,4.1331,7
4,50001,4.4228,7
5,60001,3.935,7
6,70001,3.7432,7
7,80001,2.9505,7
8,90001,4.1448,7
9,100001,4.0677,7
10,110001,2.4467,7
11,120001,3.719,7
12,130001,4.2982,7
13,140001,4.6713,7
14,150001,3.9856,7
15,160001,2.5429,7
16,170001,3.7938,7
17,180001,5.5992,7
18,190001,2.7193,7
19,200001,3.0889,7
20,210001,4.1332,7
21,220001,1.6756,7
22,230001,1.7797,7
23,240001,0.4627,7
24,250001,0.0,7
25,260001,0.0,7
26,270001,0.0,7
27,280001,0.0,7
28,290001,1.2159,7
29,300001,3.6059,7
30,310001,4.5732,7
31,320001,3.2215,7
32,330001,2.7619,7
33,340001,1.8634,7
34,350001,3.181,7
35,360001,3.1273,7
36,370001,3.3209,7
37,380001,5.8186,7
38,390001,3.9514,7
39,400001,3.9042,7
40,410001,4.9085,7
41,420001,3.0737,7
42,430001,3.9144,7
43,440001,1.1484,7
44,450001,3.9696,7
45,460001,4.0507,7
46,470001,2.0609,7
47,480001,1.8175,7
48,490001,3.314,7
49,500001,3.0391,7
50,510001,2.2428,7
51,520001,3.9028,7
52,530001,3.4491,7
53,540001,4.2079,7
