0,10001,0.0,15
1,20001,0.0,15
2,30001,0.0,15
3,40001,0.0,15
4,50001,0.0,15
5,60001,0.0,15
6,70001,0.0,15
7,80001,0.0,15
8,90001,0.0,15
9,100001,0.0,15
10,110001,0.0,15
11,120001,0.0,15
12,130001,0.0,15
13,140001,0.0,15
14,150001,0.0,15
15,160001,0.0,15
16,170001,0.0,15
17,180001,0.0,15
18,190001,0.0,15
19,200001,0.0,15
20,210001,0.0,15
21,220001,0.0,15
22,230001,0.0,15
23,240001,0.0,15
24,250001,0.0,15
25,260001,0.0,15
26,270001,0.0,15
27,280001,0.0,15
28,290001,0.0,15
29,300001,0.0,15
30,310001,0.0,15
31,320001,0.0,15
32,330001,0.0,15
33,340001,0.0,15
34,350001,0.0,15
35,360001,0.0,15
36,370001,0.0,15
37,380001,0.0,15
38,390001,0.0,15
39,400001,0.0,15
40,410001,0.0,15
41,420001,0.0,15
42,430001,0.0,15
43,440001,0.0,15
44,450001,0.0,15
45,460001,0.0,15
46,470001,0.0,15
47,480001,0.0,15
48,490001,0.0,15
49,500001,0.0,15
50,510001,0.0,15
51,520001,0.0,15
52,530001,0.0,15
53,540001,0.0,15
54,550001,0.0,15
55,560001,0.0,15
56,570001,0.0,15
57,580001,0.0,15
58,590001,0.0,15
59,600001,0.0,15
60,610001,0.0,15
61,620001,0.0,15
62,630001,0.0,15
63,640001,0.0,15
64,650001,0.0,15
65,660001,0.0,15
66,670001,0.0,15
67,680001,0.0,15
68,690001,0.0,15
69,700001,0.0,15
70,710001,0.0,15
71,720001,0.0,15
