0,10001,0.0,6
1,20001,0.0,6
2,30001,0.0,6
3,40001,0.0,6
4,50001,0.0,6
5,60001,0.0,6
6,70001,1.9282,6
7,80001,2.4904,6
8,90001,2.9518,6
9,100001,2.7407,6
10,110001,2.0003,6
11,120001,2.9412,6
12,130001,3.0253,6
13,140001,3.4769,6
14,150001,1.5079,6
15,160001,1.0367,6
16,170001,3.1089,6
17,180001,2.6828,6
18,190001,3.0048,6
19,200001,2.8895,6
20,210001,2.0361,6
21,220001,1.8465,6
22,230001,3.1853,6
23,240001,4.6218,6
24,250001,2.6744,6
25,260001,1.0236,6
26,270001,2.7381,6
27,280001,4.872,6
28,290001,4.2798,6
29,300001,2.6878,6
30,310001,4.2179,6
31,320001,5.2711,6
32,330001,4.8302,6
33,340001,2.6974,6
34,350001,4.9635,6
35,360001,1.047,6
36,370001,0.8275,6
37,380001,2.3826,6
38,390001,3.4922,6
39,400001,4.8299,6
40,410001,4.5919,6
41,420001,2.8877,6
42,430001,3.0774,6
43,440001,4.9944,6
44,450001,6.7147,6
45,460001,3.4653,6
46,470001,4.8591,6
47,480001,3.9942,6
48,490001,3.0658,6
49,500001,1.6777,6
50,510001,2.3282,6
51,520001,2.2707,6
52,530001,0.5902,6
53,540001,4.3801,6
54,550001,3.1713,6
55,560001,2.7559,6
56,570001,2.586,6
57,580001,4.7587,6
58,590001,5.1548,6
59,600001,2.3201,6
60,610001,1.7524,6
61,620001,4.392,6
